activity,x-axis,y-axis,z-axis
int64,float64,float64,float64
2,-14.68626,-20.918102,32.169903000000005
2,-17.0717,-16.803457,20.64507
2,-12.18107,-15.2610655,14.092296
2,-4.4451566,-15.960411,13.598922
2,4.1050634,-16.664547,14.676681
2,10.633887,-16.472944000000002,12.827725
2,8.258028,-14.882651999999998,6.6342044000000016
2,1.2597803,-9.74294,-2.6967921
2,-1.1352394,-3.8559816,-8.080796000000001
2,0.8813671999999999,-1.8824854,-8.392149
2,2.787803,0.6993457,-12.554693
2,2.7303224,5.010381,-16.03226
2,3.7027004,9.249566,-22.02939
2,2.4908204,15.476617,-28.807297
2,0.043110352000000005,19.222427,-23.246061
2,0.4023633,20.237915,-15.160474
2,1.5376027,21.95754,-14.221626
2,3.0895753,24.026836,-20.95642
2,3.151846,23.00656,-26.84817
2,1.9255958,17.847687,-24.874674
2,2.1171973,12.765454,-26.766739
2,2.3519094,7.5730520000000014,-32.91715
2,4.7325587,-1.2406201,-33.04169
2,8.109536,-11.601475,-27.830128
2,9.292676,-21.574337,-19.964884
2,8.636441,-30.958023,-11.122471
2,6.567144,-38.11913300000001,-0.79993653
2,4.3206153,-40.5381,10.523716
2,3.970942500000001,-39.03882,23.394552
2,4.761299,-34.986446,34.25836
2,2.3902297000000003,-30.63709,40.27944
2,-3.3530276,-27.327173,43.665997
2,-10.5764065,-24.213648000000006,45.514954
2,-16.094532,-20.031944,37.870052
2,-14.920972,-16.592695000000006,24.630383
2,-7.798184,-15.347286,16.501686
2,0.5364844,-15.878981,14.983243
2,6.567144,-16.094532,14.518609
2,8.032896000000001,-14.782062,9.800421
2,4.033213,-12.425362,2.668052
2,1.1448194,-9.321417,-3.2141163
2,1.8824854,-6.830596000000001,-5.6618266
2,5.2498830000000005,-5.0918117,-8.3250885
2,7.8844047,-1.2789403999999998,-14.077926
2,6.3468019999999985,4.2056546,-20.031944
2,3.6979103,9.527389,-22.867647
2,3.4679885,14.64794,-25.425528
2,1.7196240000000005,20.530107,-25.152496
2,3.3626075,23.629263,-24.898624
2,7.141948700000001,24.860304,-29.27193
2,4.9624805,23.332281,-31.68611
2,0.8478370000000001,19.548151,-31.575940000000006
2,1.9974464,13.756992000000002,-31.374758
2,4.5696974,6.2605815,-30.938864
2,6.6006740000000015,-2.4812403,-29.588072
2,8.028106,-12.401412,-24.649542
2,9.077125,-22.680836,-18.029707
2,8.502319,-31.643,-10.96919
2,5.8055277,-38.21493,-0.21076173
2,5.527705,-39.522614,8.473578999999999
2,6.8066460000000015,-38.248463,14.336588
2,7.1994289999999985,-37.501217,25.142916
2,6.734795,-36.940784,39.680687
2,0.17244141,-34.066759999999995,46.40111
2,-9.172925,-29.803625,45.2036
2,-17.689615,-25.013584,37.92274000000001
2,-19.701431,-20.582798,24.46273
2,-13.924644,-18.911076,14.954503
2,-4.4212065,-19.064356,11.433824
2,4.7708793,-17.426163,8.995694
2,7.161108500000001,-13.656401999999998,4.512217
2,4.6128078000000015,-9.632769,-0.16286133
2,3.2332766,-6.6246243,-2.1411476
2,4.287085,-3.7027004,-1.9830762
2,7.3718705,-2.5004005,-2.811753
2,9.604029,-1.1927198,-6.6821046000000015
2,8.214917,3.0129347,-12.19065
2,4.8571,7.558682000000001,-14.212047
2,3.8703518,9.441168,-13.359420000000002
2,5.1157618,11.821816,-15.80234
2,5.3408937000000005,16.817826999999998,-21.483326
2,3.7985013,21.473745,-22.99219
2,3.4152980000000004,23.931036,-22.288054
2,4.0571632000000015,25.195606,-24.35735
2,5.3217335,24.108267,-27.403814
2,6.1695704000000005,19.902613,-26.972712
2,5.1780324,14.097086,-25.59318
2,5.7815775999999985,7.673642999999998,-25.257877
2,7.079678,-0.23471193,-23.447243
2,6.251001400000002,-8.923843,-20.017574
2,4.449946400000001,-17.804577,-16.420254
2,4.382886,-26.661358,-10.705738
2,6.10251,-32.246544,-2.2465284
2,6.3707523,-33.242874,3.5733693
2,5.7480474,-33.04169,7.079678
2,3.903882,-33.769775,11.764337
2,1.4753321,-34.742153,20.036734
2,-1.1639795,-34.335003,33.774567
2,-7.664063,-31.80586,44.954517
2,-17.775835,-28.730656,47.100456
2,-22.666466,-25.54049,41.817043
2,-17.608185,-24.33819,29.913795
2,-6.6533647,-25.722511,18.082397
2,4.7325587,-26.100924,11.01709
2,10.039923,-23.14547,7.482041400000001
2,7.2425394,-17.775835,2.318379
2,4.387676,-12.842095,-2.4141798
2,4.9385304,-10.466236,-2.6967921
2,6.591094,-9.369317,-2.6488917
2,8.789722,-6.9838770000000014,-8.828042
2,7.8891945,-2.3614893,-14.877862
2,6.888076299999999,1.5807129,-17.608185
2,6.466553,6.217471,-21.282145
2,3.2859669,12.377461,-25.118965
2,2.1603076,17.20103,-25.272247
2,4.90979,20.506159,-26.737999
2,5.9396486,23.571783,-33.223713000000004
2,3.8895117999999993,22.901178,-35.063087
2,1.575923,18.911076,-31.489717
2,1.7962648,14.489869,-29.573702
2,4.157754,8.59333,-28.984528000000005
2,5.920488400000001,1.1687696,-28.404932
2,5.7863674000000005,-7.3527102,-23.346651
2,6.825806,-17.04296,-16.171173
2,7.1084185,-25.62671,-9.426797
2,4.991221,-30.699362,-2.5387208
2,4.641548,-34.023647,2.936294
2,6.016289,-35.987564,7.0078273
2,3.1614258,-37.209026,18.41291
2,0.60833496,-35.848656,28.927048
2,-2.9410841,-32.409405,32.232174
2,-7.510782000000002,-29.37252,32.88362
2,-11.524835,-26.99187,34.469124
2,-15.203585,-23.897507,35.52772
2,-16.310083,-21.315674,28.213331
2,-12.923526,-20.510948000000006,17.914747
2,-5.3313136,-21.478537,11.745176
2,2.4764502,-21.512066,9.733359
2,5.7576269999999985,-19.255959,8.57417
2,4.0715330000000005,-15.84066,3.9661524
2,2.1746778,-11.644586,-2.0118165
2,2.6776319,-8.353828,-4.253555
2,5.3744239999999985,-6.2941117,-6.4282327000000015
2,8.305928,-4.095484,-11.587105
2,9.623189,-0.29698244,-17.354313
2,7.726333,5.5229154000000005,-20.290606
2,2.9698243,11.00272,-22.197042
2,1.5519727,15.620318,-23.653214
2,4.152964,18.915865,-21.95754
2,6.7874856,21.526436,-20.985163
2,5.1924024000000015,22.254522,-25.109386
2,-0.8382569,22.623356,-31.101725
2,-2.6584718,19.897823,-32.720757
2,1.1783496,13.613292,-32.347134000000004
2,4.7517190000000005,6.595884,-33.396152
2,5.5324955000000005,-1.7771046,-29.511433
2,6.394702400000001,-11.7930765,-20.61633
2,6.964717,-20.453468,-13.201348
2,6.1456203,-27.945090000000004,-6.2845316
2,5.5708156,-33.242874,0.6322852
2,5.0582814,-34.540974,6.710845
2,5.4366946,-33.429684,11.917618
2,6.9216065,-32.299236,17.00943
2,5.9635987,-31.772331,28.179802
2,2.9698243,-29.947325,40.015987
2,-2.1028273,-27.470875,39.604046
2,-10.600357,-24.946524,32.711178000000004
2,-17.972227,-21.382736,29.109068
2,-18.024918,-18.963766,25.51175
2,-10.672208,-19.423609,19.878662
2,-2.2369482999999994,-21.368364,15.7113285
2,5.0822315,-21.722828,11.874507
2,8.8951025,-19.57689,8.042475999999999
2,6.7012649999999985,-15.969991,4.038003
2,4.7517190000000005,-12.645703,-0.34967285
2,6.4282327000000015,-11.606265,-3.046465
2,8.990903999999997,-9.948912,-9.81958
2,8.885523,-4.3924660000000015,-16.324453
2,6.11209,1.1831397,-16.851357999999998
2,2.6201515,5.024751,-19.275118
2,-2.1459377,12.415782,-27.164312
2,-0.6514453,18.130299,-31.140045
2,5.5803957,21.186344,-34.35416
2,6.974297,25.047115,-39.55135300000001
2,4.478687,25.368048,-36.160007
2,2.1411476,21.92401,-29.712614
2,2.1459377,17.129179999999998,-30.62272
2,6.231841,11.088941,-33.372204
2,9.465117,2.2608986,-29.698244
2,9.987232,-7.7886039999999985,-22.561085
2,8.162227,-17.268091000000002,-15.395186
2,6.5048733,-25.142916,-9.211246
2,4.996011,-29.985645,-2.5339308
2,3.5015187000000005,-31.992672,2.931504
2,0.32572266,-33.017742,7.6017923
2,-0.852627,-33.02253,12.957056
2,0.732876,-32.165115,19.830763
2,0.34967285,-31.049034,29.065958
2,-2.3327491,-30.023966,37.343147
2,-7.4101906,-28.11274,41.199127
2,-13.41211,-25.075855,38.468807
2,-16.080161999999998,-22.872438,29.779675
2,-12.15712,-22.987398,19.452349
2,-5.2834134000000015,-24.084318,13.091177
2,0.07185059,-23.638844,9.74294
2,1.695674,-21.358786,7.161108500000001
2,1.9208057,-18.858385,3.6548
2,2.9746144,-16.372355,0.014370117
2,5.6666164000000006,-13.50312,-2.8500733
2,8.885523,-10.418335,-7.204219
2,9.268726,-6.0498195,-13.067227
2,8.1143265,-1.1448194,-17.589024
2,8.109536,4.129014,-22.369484
2,6.2605815,11.802657,-31.106516
2,4.2296046999999986,19.179317,-37.141964
2,5.7145166,23.452032,-37.47247700000001
2,8.981323,25.090225,-33.01295
2,8.004155,24.711813,-26.996662
2,4.4691067,21.8809,-23.811285
2,3.056045,17.636925,-25.085436
2,5.604346,12.506792,-27.087671000000004
2,9.177715,5.5803957,-26.469757
2,9.216036,-2.5914114,-22.613775
2,6.241421,-10.423125,-17.454903
2,4.3206153,-17.751886,-14.614409
2,4.449946400000001,-24.831564,-11.098521
2,4.493057,-29.985645,-5.8438478
2,3.4631984,-33.329094,0.9532178
2,1.7866846,-35.206787,8.430469500000001
2,0.43110353,-34.291893,15.78797
2,-1.7675245,-32.270496,23.14547
2,-3.4536183,-30.847853000000004,30.890963
2,-5.566025700000001,-31.341227000000003,38.473595
2,-10.308165,-30.684992,44.825188
2,-14.767691,-24.716602,40.28423
2,-13.967754,-22.470074,25.64587
2,-8.464,-23.892715,14.882651999999998
2,-2.0309765,-23.610104,9.881851
2,1.7483643,-20.78877,7.1658990000000005
2,2.7159522000000003,-16.951948,4.699028500000002
2,2.4093897,-14.121035999999998,2.5291407
2,2.687212,-12.396622,1.6477735
2,4.584067299999999,-10.710527,0.22513184
2,6.7683253,-8.48316,-3.1949563
2,8.363408,-5.733676999999999,-6.6916847000000015
2,8.708291000000001,-2.5818312000000003,-11.02667
2,6.615044,2.6488917,-16.305294
2,3.9661524,7.774234,-17.05254
2,2.0261867,11.084151,-16.928
2,2.6009912,14.125826000000002,-21.018692
2,3.8368216,18.570982,-27.561886
2,2.2896388,22.589825,-30.63709
2,2.0118165,24.31424,-31.211895
2,5.738467,23.744225,-33.611706
2,5.9013285999999985,20.510948000000006,-32.778240000000004
2,2.5004005,14.532979,-30.5365
2,-0.3879932,7.3718705,-32.184273
2,0.7424561,-1.4418018,-32.275284
2,4.018843,-13.0384865,-24.41483
2,7.1132083,-24.108267,-14.327007
2,8.698711,-31.76275,-8.099956500000001
2,5.5229154000000005,-35.18284,-1.0825489
2,1.0681788,-35.992355,4.095484
2,0.74724615,-36.864143,6.710845
2,0.43589357,-38.076023,16.659755999999998
2,-0.5748047,-36.35161,29.540173
2,-2.9027638,-32.692017,39.18252
2,-8.411309,-31.91603,45.06948
2,-14.485079,-30.004807,46.731625
2,-16.00831,-24.592062,35.21158
2,-10.873389,-23.523882,19.385288
2,-2.074087,-23.361021,9.551338
2,4.2056546,-20.66902,6.5767240000000005
2,5.2115626,-16.439415,3.9182522
2,2.802173,-11.908037,0.5125342
2,0.71371585,-8.349038,-1.1591895
2,0.37362307,-5.4606447,-2.179468
2,2.0501368,-3.67875,-2.4189699
2,5.101392,-2.1267774,-5.110972
2,6.5767240000000005,-0.37362307,-7.2664895
2,4.2056546,1.5998731000000002,-8.57417
2,0.62749517,4.761299,-10.777588
2,-0.08622070400000001,7.6496925,-14.212047
2,2.44771,9.800421,-15.265854999999998
2,4.038003,11.821816,-16.717237
2,2.2369482999999994,14.71979,-20.72171
2,0.8909473,17.397423,-27.217003
2,2.8883936,18.403332,-30.943653
2,2.8548634,17.09565,-29.688663
2,0.081430666,15.289805,-31.001135
2,-1.0059083,12.382252,-34.799637
2,-0.68976563,7.539521700000001,-34.1913
2,2.4908204,0.98195803,-30.191618
2,5.130132,-6.8018556,-23.998096
2,5.2738333,-14.57609,-18.039288
2,3.8416114,-21.291725,-11.601475
2,4.1673339999999985,-27.011032,-6.6342044000000016
2,5.0582814,-30.881384000000004,-2.6345215
2,3.788921,-32.035779999999995,-0.46463382
2,1.954336,-33.597336,0.8143066999999999
2,0.43110353,-35.647472,5.3025737
2,-1.3555812,-37.453316,14.422809
2,-2.7973828,-41.29493,25.823101
2,-4.622388,-50.673824,46.712463
2,-9.963282,-37.209026,67.903595
2,-14.446758,-25.257877,52.87724300000001
2,-9.968072,-31.82023,17.622555
2,-1.0250684,-33.209343,5.3935843
2,5.2977834,-28.524683000000003,8.401729
2,7.841294299999999,-23.844816,8.272397999999999
2,3.1135256,-20.027155,7.8796149999999985
2,-2.1603076,-17.292042000000002,5.2355127
2,-2.4908204,-15.241905,0.44547364
2,0.35925296,-14.039604999999998,-4.3158255
2,4.3541455,-11.869718,-6.11209
2,8.181386999999999,-10.782378,-6.0689797
2,6.11209,-8.200547,-15.289805
2,-0.38320315,0.9196875,-26.599089000000006
2,-1.0059083,5.3217335,-21.646187
2,2.6536818,5.3025737,-17.953068
2,1.6190332,10.303374,-28.10795
2,0.45505372,17.430951999999998,-37.137173
2,3.4344583,20.233126,-39.565723
2,4.157754,20.578009,-37.486847
2,2.308799,18.781744,-32.993790000000004
2,1.2022998,14.279107000000002,-28.582165000000003
2,0.7376661,9.69504,-26.73321
2,2.3806496,4.703819,-25.69856
2,4.608018,-1.4322218,-22.829327
2,5.1876125,-8.281978,-16.568747000000002
2,5.0487013,-14.418018,-9.73815
2,4.933740599999998,-19.255959,-5.863008
2,4.7708793,-22.973028,-3.894302
2,4.397256,-25.621920000000006,-2.5004005
2,3.3913480000000003,-27.422976,0.07185059
2,4.330195400000001,-29.382101,1.8729054
2,5.6330860000000005,-31.369967,3.999683
2,5.2355127,-33.266822999999995,8.176597000000001
2,1.5136524,-34.48828,14.159356
2,-4.2056546,-40.796764,24.165749
2,-12.09485,-49.715816,55.39680500000001
2,-14.911392,-34.05239,71.72605
2,-15.332915,-30.316158,46.08497
2,-8.947792999999997,-38.41611500000001,11.381133
2,0.6658155,-37.01263400000001,1.8824854
2,6.2270513,-31.5472,5.9540186
2,6.9024467000000005,-27.88761,8.387359
2,3.67875,-25.061485,4.86189
2,1.6860938,-22.848488,-1.3076807
2,6.255791,-21.713247,-6.303692
2,12.631333,-19.150578,-11.644586
2,12.18107,-14.235995999999998,-13.642032
2,6.2893214,-9.307046,-16.132853
2,2.6824220000000003,-4.8666797,-19.5721
2,4.9720607,-0.8382569,-27.389444
2,3.970942500000001,7.9610452999999985,-33.611706
2,1.8633252,13.943805,-32.68723
2,1.8106349,19.126627,-35.954033
2,1.0298585,23.0353,-37.85089
2,4.1864944,23.025719,-36.183956
2,4.3254056,20.87499,-34.646355
2,2.955454,17.253721,-32.543526
2,2.955454,11.678116,-28.754606
2,3.6500099,5.8198977,-25.147707
2,5.0487013,-0.119750984,-22.106031
2,5.0678616,-6.447393,-17.407003
2,4.689448400000002,-12.315191,-11.7930765
2,4.526587,-17.507593,-6.959927
2,3.5925295,-20.83188,-2.9698243
2,3.5110989000000004,-22.791006,-1.0250684
2,4.9385304,-24.50105,-0.56522465
2,5.733676999999999,-26.350006,-1.1400293
2,5.489385,-28.380983,0.7664063
2,4.727769,-29.956905,4.6846585
2,3.9182522,-30.704151,8.411309
2,-1.1304493,-33.12791,14.63836
2,-10.97398,-44.29349000000001,34.818794
2,-17.632135,-42.71757,69.51305
2,-18.31232,-26.187145,58.48159
2,-15.160474,-28.649225,21.373156
2,-2.2848487,-31.355597,1.7866846
2,4.90979,-26.7859,6.452183
2,5.5372853,-22.498814000000007,8.061636
2,1.8250049,-17.977016,3.4536183
2,-1.1975098,-13.862373000000002,2.543511
2,-1.9112257,-11.567945,4.148174
2,-0.12454102,-11.381133,3.9901028
2,4.540957499999998,-10.471025,1.5040723
2,9.651929,-8.349038,-1.6717237
2,9.005274,-4.5744877,-7.5730520000000014
2,3.2524366,1.4753321,-14.063556
2,1.2885206,6.792275999999998,-14.64794
2,3.8080812000000006,7.927515,-10.916499
2,4.449946400000001,9.402847,-12.4541025
2,2.1842580000000003,13.37379,-19.045197
2,1.9830762,16.544795999999998,-21.377945
2,5.1971927,17.804577,-20.309767
2,4.9145803,18.436861,-18.432072
2,2.1411476,18.585352,-17.957857
2,0.34967285,17.392633,-17.349522
2,-0.1101709,15.102994,-15.280225
2,-0.17244141,12.751084,-13.119917999999998
2,-0.14370118,10.039923,-10.600357
2,-0.71371585,7.3096,-7.9466753
2,-1.0729688,5.3217335,-6.217471
2,-1.4178516,3.420088,-4.9002104000000015
2,-1.5998731000000002,0.9484278,-3.3626075
2,-1.4034815,-1.590293,-1.4705421
2,-1.1256592,-4.119434,0.41194338
2,-0.5221143,-6.0450296,1.1496094
2,0.100590825,-7.917935000000001,1.4705421
2,0.11496094,-9.685459,2.5578809
2,0.12454102,-11.572735,3.908672
2,-0.043110352000000005,-13.172608,5.8198977
2,0.09101075,-14.964083,8.47837
2,0.75203615,-17.315992,12.545113
2,0.27303225,-20.122955,20.324137
2,-2.1459377,-24.1897,30.48381
2,-7.1371584000000015,-24.132217,41.802673
2,-9.283096,-17.541124,38.267624
2,-8.928633,-16.209494,25.842262
2,-6.07856,-17.253721,16.990269
2,-2.064507,-16.554377,14.336588
2,0.728086,-15.016773,13.876743
2,1.3986914,-13.225299,11.543995
2,-0.63707525,-10.782378,8.435259
2,-2.5770411,-8.459209,5.728887
2,-3.0799952,-6.6821046000000015,4.138594
2,-1.5328126,-5.4031644,3.290757
2,0.9244776,-4.5649076,2.8452833
2,2.912344,-3.6452198,2.318379
2,3.0129347,-2.1267774,0.93405765
2,1.9926564,-0.23471193,-2.7351124
2,0.9053174,2.8404932,-7.424561
2,1.3507911,5.2498830000000005,-8.095166
2,2.816543,5.5229154000000005,-7.702383
2,3.0368848,7.932305,-11.357183
2,1.8824854,12.080479,-16.659755999999998
2,1.9734962,15.984360999999998,-22.331163
2,2.1698878,17.943487,-24.678282
2,1.9687061,18.695522,-24.659122
2,2.189048,19.878662,-27.260113
2,0.7711963000000001,18.681152,-25.818312
2,-0.6658155,15.194005,-22.230572
2,-0.68018556,11.644586,-20.415148
2,1.705254,7.3000197,-19.184107
2,3.2380664,2.3327491,-16.745977
2,3.420088,-2.9027638,-12.703184
2,3.908672,-8.420889,-8.411309
2,3.9326222,-13.115128,-4.631968
2,3.2572267000000004,-16.425045,-1.1975098
2,3.530259,-18.791325,1.0538087
2,2.9746144,-20.688179,2.802173
2,1.7627343999999998,-21.828209,5.096602
2,1.6860938,-21.99107,7.079678
2,2.5051906,-22.316793,8.655600999999999
2,2.4141798,-23.040089,12.363091
2,1.1639795,-23.998096,18.22131
2,-1.3507911,-25.209976,25.621920000000006
2,-5.2594633,-28.227701,33.30514
2,-11.716436,-27.863659,41.29493
2,-14.738951,-20.017574,37.52038
2,-13.191768,-19.50504,25.061485
2,-7.391031,-21.703669,13.824054
2,-0.8909473,-21.75636,10.298584
2,3.1422658,-20.357666,11.342813
2,4.138594,-18.705103,10.748848
2,1.6860938,-16.381935000000002,7.6017923
2,-0.57001466,-14.087504999999998,3.8751419
2,-0.4023633,-12.22418,0.81909674
2,1.4944923,-10.820699,-1.9447559
2,3.999683,-9.455538,-3.1231055
2,6.6916847000000015,-8.272397999999999,-3.7410207
2,7.6880130000000015,-6.1743608,-7.7215433
2,4.9145803,-1.8585353,-12.880416
2,2.308799,2.9698243,-14.0300255
2,2.2129982000000004,5.1684523,-14.264737
2,2.44771,7.3575,-17.627344
2,1.3939015,11.266172,-21.262985
2,2.1219873,15.198794,-24.395670000000006
2,4.87626,17.04296,-23.911877
2,4.272715,16.98069,-21.339624
2,2.2656887,17.680035,-21.200714
2,0.87178713,17.368682999999994,-21.085752
2,1.3124708,16.698076,-21.74199
2,1.7723145,14.57609,-19.57689
2,0.98195803,12.506792,-16.415464
2,0.7185059,11.127261,-14.561719
2,1.6190332,9.417217,-12.583433
2,2.0261867,7.798184,-11.098521
2,1.5184424,5.6618266,-9.522598
2,0.34009278,3.2668068,-7.482041400000001
2,0.60833496,0.7807764,-5.8198977
2,1.9687061,-2.4668703,-4.5649076
2,1.954336,-6.2605815,-3.1997461
2,1.1304493,-9.168135,-1.9926564
2,1.2693603999999998,-11.194322,-0.8430469
2,1.829795,-12.933106,-0.26345217
2,1.2118799999999998,-13.790523,-0.09580079
2,0.9436377,-14.60962,0.06227051
2,2.7542725,-16.195124,0.63707525
2,3.3003370000000003,-18.29316,3.4057178
2,2.1507277,-20.122955,8.732242
2,2.0070264,-21.009111,14.906602
2,-0.1341211,-20.486998,22.738316
2,-3.3817677,-20.233126,27.743908
2,-5.465435,-21.818628,32.586636
2,-7.5203614,-23.610104,39.661526
2,-8.128696000000001,-21.885689000000006,39.881866
2,-7.4772515,-18.949396,31.75317
2,-5.1971927,-18.29795,20.391197
2,-0.6466553,-18.24526,12.530743
2,2.802173,-17.608185,9.829161
2,3.65959,-16.300503,8.454419
2,1.6813037,-13.824054,6.05461
2,-0.09580079,-11.02188,2.5866213
2,0.57959473,-9.153765,0.4263135
2,1.9974464,-8.028106,-0.24908204
2,2.7782228,-6.5336137,-1.5615528
2,3.539839,-4.047583,-4.976851
2,4.4116263,-1.6525636,-7.1227884
2,4.833149400000001,1.0106983,-9.172925
2,3.5063088,5.134922,-10.87818
2,1.3891114,8.502319,-12.324771
2,-0.7376661,12.755875,-16.975899
2,-0.41194338,16.357985,-17.04296
2,4.4212065,17.474064000000002,-15.366446
2,4.282295,19.548151,-17.794995999999994
2,0.36883304,20.932472,-19.950514
2,-1.2693603999999998,20.922892,-21.334835
2,-0.6466553,19.078726,-19.749332
2,1.4418018,16.262184,-17.771046
2,0.6466553,13.642032,-16.793879
2,-0.12454102,10.614727,-15.85982
2,0.14370118,7.2185893,-15.002403
2,1.4513819,3.1135256,-14.116245
2,3.0704153,-1.5232325,-13.086388
2,3.3578174,-6.183941,-11.088941
2,2.668052,-10.480606,-7.965835
2,2.4045997000000003,-13.733043,-5.886958
2,2.7590625,-16.075373000000006,-5.0822315
2,3.3290772000000004,-18.805695,-3.5829494
2,3.410508,-21.885689000000006,-0.7951465
2,3.7410207,-24.122639000000003,1.5040723
2,3.2524366,-26.891281,5.230723
2,1.0825489,-29.477901,11.840977
2,-1.6381935,-31.662159000000006,21.698877
2,-5.623506,-37.381466,37.261715
2,-10.418335,-39.110672,58.414528
2,-11.663746000000002,-25.808731,54.50585600000001
2,-9.910591,-22.767057,24.031628
2,-3.8320315,-24.23281,6.10251
2,2.4668703,-21.646187,8.2197075
2,5.379214299999999,-19.002087,9.814791
2,3.3242872,-15.93167,6.461763
2,-1.0729688,-12.976216,5.4319042999999985
2,-2.4668703,-11.02188,5.3073635
2,-1.7292042,-9.81,4.526587
2,0.3879932,-9.422008,3.9422023
2,3.4919386,-8.732242,2.8836036
2,5.5564456,-7.1898490000000015,0.6658155
2,4.7325587,-4.9816410000000015,-2.0118165
2,2.5818312000000003,-2.1746778,-4.6271777
2,2.1171973,-0.20597169,-6.016289
2,3.3578174,1.2597803,-9.010064
2,3.4536183,4.363725700000002,-12.056529
2,2.5770411,7.3527102,-14.068345
2,3.3099172,10.025552,-17.732725
2,3.7697608,13.158237,-22.446123
2,2.687212,16.448995999999998,-24.46273
2,3.2045362,18.101559,-23.854395
2,4.488267,19.385288,-25.396788
2,4.2296046999999986,19.64874,-27.073301
2,2.907554,17.205822,-22.585035
2,1.3172607,14.082715,-18.796114000000006
2,1.1735597,11.457774,-17.929117
2,1.8489552,8.200547,-15.620318
2,2.4908204,4.6750784,-12.296031
2,3.1231055,0.8765772,-10.245894
2,2.5051906,-2.4860303,-8.320298
2,2.059717,-6.1073003,-5.388794
2,2.5530908,-9.474698,-2.198628
2,2.6824220000000003,-11.726016,-0.34488282
2,2.8404932,-13.642032,0.1580713
2,3.0225148,-15.634688,0.79993653
2,2.5818312000000003,-17.196241,2.7782228
2,3.2572267000000004,-18.915865,5.5229154000000005
2,2.4572902,-20.376827,9.575289
2,0.25866213,-20.582798,12.765454
2,-3.3673975,-21.171974,16.329245
2,-8.047266,-26.8817,27.308014
2,-13.651612,-33.14228,51.765953
2,-14.983243,-22.297632,54.9178
2,-15.399976,-17.20103,33.338673
2,-9.484278,-20.099005,12.808565
2,-0.87178713,-19.184107,10.106983
2,3.180586,-16.94237,13.852794
2,3.9661524,-13.771363,10.763218
2,1.0106983,-10.461446,8.516689999999999
2,-0.7759864000000001,-8.875943,7.424561
2,-0.39757326,-8.195757,6.5192432
2,1.0825489,-7.913145,5.4031644
2,3.7649708,-7.386240499999999,3.9661524
2,5.9061184,-5.9300685,1.092129
2,4.88105,-2.8836036,-3.3147073
2,2.3662794,0.11496094,-6.183941
2,1.7771046,2.4141798,-7.328760000000001
2,1.8920655,4.397256,-7.7502837
2,1.7675245,6.2701616,-8.928633
2,0.8909473,8.952583,-13.527071
2,0.32572266,12.16191,-18.16383
2,1.705254,13.780943,-17.708775
2,3.5733693,15.170054,-18.28358
2,3.3913480000000003,17.167501,-21.94317
2,2.0070264,18.34106,-24.807613
2,1.2022998,17.775835,-25.090225
2,1.1639795,15.84066,-22.479654
2,0.9053174,12.655284,-17.579445
2,0.6849755999999999,9.536968,-14.815592
2,1.0777588,6.562353599999999,-14.5713
2,1.6525636,2.8788135,-13.551021
2,1.7579445,-1.4274317,-9.532178
2,2.4093897,-5.3073635,-5.4558550000000015
2,2.3758595,-8.57417,-2.4333398
2,2.5291407,-11.084151,-1.331631
2,2.7351124,-13.546231,0.22513184
2,3.132685700000001,-15.687379,2.663262
2,3.4775686,-17.033379999999998,3.0704153
2,2.8213332,-18.30274,4.449946400000001
2,3.544629,-20.151695,7.582632
2,3.056045,-21.746778,11.151212
2,0.46942386,-23.19816,15.8167095
2,-3.1374757,-28.457623,25.55486
2,-8.320298,-33.966167,47.838123
2,-10.820699,-22.929918,57.034996
2,-13.646822,-18.786533,37.78862
2,-9.445957,-22.216202,16.856148
2,-0.6706055000000001,-22.944288,14.135406
2,4.0571632000000015,-21.655767,18.623672
2,3.4488282,-18.638042,16.496895000000002
2,0.7185059,-15.265854999999998,11.520044
2,-0.09580079,-13.258829,8.487949
2,1.8776954,-12.473262,6.2701616
2,3.3673975,-12.013418,4.679868
2,5.4366946,-11.515254,4.689448400000002
2,5.949229,-10.054293,1.7387843
2,4.0859036,-6.1599903,-6.9168167
2,3.0752053,-3.2332766,-9.311836
2,4.5744877,-1.8824854,-7.8987746
2,6.332432,-0.43589357,-9.302257
2,5.5803957,2.5051906,-14.441968
2,5.968389,7.0509377,-21.89048
2,6.0019193,11.515254,-25.118965
2,5.2977834,14.6000395,-23.940617
2,6.6437845,17.110020000000002,-26.124874
2,5.039121,19.370918,-29.1426
2,1.9639161,19.260748,-26.211096
2,1.9064356,16.338823,-21.104914
2,3.0225148,13.3689995,-20.099005
2,4.0763235,9.604029,-18.695522
2,4.3493557,5.724097,-15.735279
2,3.9469924,2.069297,-12.372671
2,3.8368216,-1.4082716,-8.804092
2,3.1949563,-4.536167,-5.858218
2,2.787803,-7.2760696,-3.1997461
2,2.3950195,-9.522598,-1.1208692
2,1.8681153,-11.543995,1.0585986
2,1.9687061,-13.37379,2.6584718
2,2.3135889,-15.098204,4.181704
2,1.9112257,-16.707657,6.0593996
2,0.60354495,-17.296831,9.249566
2,-1.3507911,-17.938698000000006,13.460010999999998
2,-3.8176613,-18.34106,20.453468
2,-7.3575,-18.614092000000007,28.476784
2,-15.692168,-22.355114,42.71278
2,-18.25005,-22.489235,52.58026
2,-12.17149,-13.982124,37.046165
2,-9.843531,-13.383369,20.501368
2,-4.0044727,-14.59046,14.135406
